"33013401","3-33013401","杭州市","330100","杭州上影影城","藕花洲大街303号沃尔玛4楼","","电影院","250","30.4177990122","120.2941039821",,"0","null","扫毒　／动作悬疑犯罪|3-001105232013;风暴　３Ｄ／动作犯罪|3-001205962013;四大名捕２　３Ｄ／古装动作|3-001103052013;无人区　／剧情犯罪|3-001105262013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1361864412230.jpg","null"
"32026101","3-32026101","苏州市","320500","苏艺影城-东沙湖店","4008-288-299","","电影院","250","31.332635200000","120.755589100000",,"0","null","无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;森林战士（数字３Ｄ）|3-051201002013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1381282835386.jpg","null"
"32021201","3-32021201","苏州市","320500","苏州文化艺术中心电影城","苏州工业园区观枫街1号","","电影院","250","31.3243129","120.70413889999997",,"0","null","四大名捕２（数字３Ｄ）|3-001103052013;扫毒|3-001105232013;无人区|3-001105262013;风暴（数字３Ｄ）|3-001205962013;双雄（数字）|3-074100842013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1373533944151.jpg","null"
"32024501","3-32024501","苏州市","320500","苏州橙天嘉禾影城-来客茂店（系统升级暂停售票）","苏州市姑苏区桐泾北路218号4F","","电影院","250","31.298886000000","120.585316000000",,"0","null","","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1375672975266.jpg","null"
"32021302","3-32021302","苏州市","320500","苏州独墅湖影剧院","苏州工业园区星湖街555号","","电影院","250","31.266429","120.72584800000004",,"0","null","四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013;扫毒|3-001105232013;风暴（数字３Ｄ）|3-001205962013;地心引力（数字３Ｄ）|3-051200982013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1373936735018.jpg","null"
"32022601","3-32022601","苏州市","320500","苏州橙天嘉禾影城-吴江店","吴江经济开发区云梨路1099号汇金中央广场3楼","","电影院","250","31.137729000000","120.645222000000",,"0","null","风暴＊３Ｄ＊国语|3-001205962013;四大名捕２＊３Ｄ＊国语|3-001103052013;无人区＊国语|3-001105262013;扫毒＊国语|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1375667908283.jpg","null"
"32021901","3-32021901","苏州市","320500","苏州橙天嘉禾影城-印象城店","苏州市工业园区现代大道1699号 印象城3F","","电影院","250","31.324249000000","120.681696000000",,"0","null","风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;四大名捕２（数字３Ｄ）|3-001103052013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1375666470772.jpg","null"
"44005201","3-44005201","广州市","440100","上影联和影城","江燕路108号4楼","","电影院","250","23.082283","113.27840000000003",,"0","null","无人区（国语）|3-001105262013;扫毒（粤语）|3-001105232013;风暴（３Ｄ粤语）|3-001205962013;四大名捕２（３Ｄ国语）|3-001103052013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1359425987561.jpg","null"
"44008701","3-44008701","广州市","440100","左岸国际电影城","淞南路1号汇锦新天地D栋（罗冲围客运站旁）","","电影院","250","23.14966","113.22219500000005",,"0","null","四大名捕２（原声３Ｄ）|3-001103052013;无人区|3-001105262013;扫毒（粤语）|3-001105232013;风暴（原声３Ｄ）|3-001205962013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1362725376123.jpg","null"
"44016101","3-44016101","广州市","440100","广州天河电影城","广州市天河路623号天娱广场西塔5楼天河电影城","","电影院","250","23.135420000000","113.340010000000",,"0","null","风暴（数字３Ｄ）|3-001205962013;无人区|3-001105262013;四大名捕２（数字３Ｄ）|3-001103052013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1378449055179.jpg","null"
"44008001","3-44008001","广州市","440100","飞影电影城","东莞庄路30号","","电影院","250","23.158827","113.339725",,"0","null","风暴（数字３Ｄ）|3-001205962013;四大名捕２（数字３Ｄ）|3-001103052013;无人区|3-001105262013;扫毒|3-001105232013","0","","","null","http://pic.spider.com.cn/pic/filmpic/jdt/1348132780996.jpg","null"
